time,open,high,low,close,EQ,BUY Strong,BUY Medium,BUY Weak,EMA 200
1731625200,20980,20981,20405.25,20503.75,20343.875,0,0,0,19030.802037526333
1731884400,20504.75,20724.5,20476.25,20630.75,20343.875,0,0,0,19046.72191774995
1731970800,20634.25,20792.5,20382,20754.75,20343.875,0,0,0,19063.717222050946
1732057200,20766,20843.5,20477.25,20739.25,20343.875,0,0,0,19080.389189990736
1732143600,20739.25,20907,20514,20794,20674.125,0,0,0,19097.440043821673
1732230000,20804,20880.5,20693,20878.5,20674.125,0,0,0,19115.162033435387
1732489200,20909,21081.25,20780.25,20901.5,20674.125,0,0,0,19132.936540565384
1732575600,20910,21025,20755.25,21001,20674.125,0,0,0,19151.52423667916
1732662000,20998.25,21019.25,20675,20806.5,20674.125,0,0,0,19167.991657209717
1732748400,20814.75,21018,20805.75,20991.5,20674.125,0,0,0,19186.136018829522
1733094000,20994.5,21259.5,20939.75,21211,20861.25,0,0,0,19206.283919139678
1733180400,21215,21328.75,21134.75,21324,20861.25,0,0,0,19227.355720939282
1733266800,21321.25,21550,21305.5,21517.75,20861.25,0,0,0,19250.145713765756
1733353200,21511,21567.75,21437.25,21453,20861.25,0,0,0,19272.06466188749
1733439600,21449.25,21669.5,21424,21634,20861.25,0,0,0,19295.566506047813
1733698800,21648.75,21706.5,21437,21473,20861.25,0,0,0,19317.23251096276
1733785200,21480,21606.75,21352.75,21434.75,20861.25,0,0,0,19338.302336724326
1733871600,21438.25,21819.75,21405.75,21755.25,20861.25,0,0,0,19362.35156720468
1733958000,21756.75,21772.75,21602.25,21631.75,20861.25,0,0,0,19384.932646137968
1734044400,21700.5,21908,21666.75,21760.5,20861.25,0,0,0,19408.570132246048
1734303600,21785.25,22152.5,21762.25,22111,20861.25,0,0,0,19435.459981676435
1734390000,22410.5,22426.5,22244.25,22304,20861.25,0,0,0,19464.002668425925
1734476400,22306,22387.5,21310.25,21459.5,20861.25,0,0,0,19483.858363267456
1734562800,21499,21698,21345,21408.5,20861.25,0,0,0,19503.00902631952
1734649200,21429.75,21812.5,21007,21553,20861.25,0,0,0,19523.406946455645
1734908400,21566.5,21777,21476,21738.75,20861.25,0,0,0,19545.450160918772
1734994800,21738.75,22050,21708.5,22046.25,20861.25,0,0,0,19570.333741407143
1735167600,22050,22111,21870.5,21984,20861.25,0,0,0,19594.350321094633
1735254000,21984,22008.75,21498.25,21720.25,20861.25,0,0,0,19615.503551730508
1735513200,21710.75,21742.5,21252.75,21389,21404.25,0,0,0,19633.15028255906
1735599600,21391.25,21524.75,21181.75,21235,21404.25,0,0,0,19649.08908571768
1735772400,21273.25,21490.75,20983.25,21183,21404.25,0,0,0,19664.351880884667
1735858800,21191.5,21559.25,21144.25,21490.25,21404.25,0,0,0,19682.520021373377
1736118000,21532,21897,21478.75,21781,21404.25,0,0,0,19703.400419170655
1736204400,21781,21806.25,21279.5,21375.25,21404.25,0,0,0,19720.03573838289
1736290800,21386.25,21448.25,21166,21326.5,21404.25,0,0,0,19736.020457403956
1736377200,21348.75,21348.75,21217.5,21301.75,21404.25,0,0,0,19751.599855837747
1736463600,21302,21372.5,20874.75,20996.25,21404.25,0,0,0,19763.984434386624
1736722800,21027.5,21037,20693.5,20992.5,21404.25,0,0,0,19776.208469865363
1736809200,21020,21143.75,20773.25,20976.75,21404.25,0,0,0,19788.154156732373
1736895600,20975.75,21452.75,20908.75,21375.75,21404.25,0,0,0,19803.951130297224
1736982000,21386.25,21566.75,21171.75,21214,21404.25,0,0,0,19817.981467309193
1737068400,21225,21680,21208.75,21590.25,21404.25,0,0,0,19835.615980072285
1737327600,21601,21785,21370.25,21773.25,21404.25,0,0,0,19854.895920569077
1737500400,21800,22094,21769,21985.25,21404.25,0,0,0,19876.09347359824
1737586800,21982.5,22051.25,21855.5,22021.75,21404.25,0,0,0,19897.443289781342
1737673200,22018,22078,21843.25,21908.5,21560,0,0,0,19917.45380431088
1737932400,21773.75,21774,20763.75,21303.75,21560,0,0,0,19931.247796307787
1738018800,21340,21626,21160.75,21558,21560,0,0,0,19947.43438539925
1738105200,21558,21697.25,21368,21574.5,21560,0,0,0,19963.62409300722
1738191600,21555.75,21748.75,21419,21607,21560,0,0,0,19979.976092081775
1738278000,21684,21965.75,21531.5,21571.25,21560,0,0,0,19995.80966330484
1738537200,21280.25,21577.75,20940.25,21554.25,21393.75,0,0,0,20011.316532326684
1738623600,21592.25,21694.75,21240.75,21584.5,21393.75,0,0,0,20026.970099169204
1738710000,21566,21795.5,21429,21771.25,21393.75,0,0,0,20044.326118082943
1738796400,21768,21882,21706,21844.25,21428.875,0,0,0,20062.235808450278
1738882800,21819.75,21967.75,21553,21575.5,21428.875,0,0,0,20077.293163590075
1739142000,21464.75,21893.75,21415,21837,21428.875,0,0,0,20094.802684350372
1739228400,21832,21871.25,21669.5,21792.25,21428.875,0,0,0,20111.692707391663
1739314800,21802,21862.75,21510,21859,21428.875,0,0,0,20129.07884960667
1739401200,21865,22123.75,21752.75,22074.25,21428.875,0,0,0,20148.433786426504
1739487600,22072.5,22224,22042.5,22203,21428.875,0,0,0,20168.877231337683
1739746800,22238,22320,22103,22225,21428.875,0,0,0,20189.3361643592
1739919600,22227,22299.75,22118,22222.25,21428.875,0,0,0,20209.564162723786
1740006000,22215,22235,21950.75,22137.5,21428.875,0,0,0,20228.74760389071
1740092400,22134.75,22245.75,21652.25,21659.5,21428.875,0,0,0,20242.983946140554
1740351600,21700.75,21813,21407.25,21427,21428.875,0,0,0,20254.76520040781
1740438000,21440.25,21453.25,20990.5,21195.5,21428.875,0,0,0,20264.125745677386
1740524400,21225,21409.75,21064.75,21275,21428.875,0,0,0,20274.184195969152
1740610800,21250.75,21386.5,20582.5,20633.25,21428.875,0,0,0,20277.75699003911
1740697200,20649.5,20944.25,20460.25,20910,21541.875,1,0,0,20284.0479652626
1740956400,21000,21120.75,20317.5,20531,21541.875,0,0,0,20286.505199439092
1741042800,20525,20733,20075.75,20536.25,21541.875,0,0,0,20288.990222330245
1741129200,20553.25,20725.5,20215,20610.25,21541.875,0,0,0,20292.186837033427
1741215600,20608,20648.5,20002.75,20175.25,21541.875,0,0,0,20291.023286416177
1741302000,20212,20286.75,19766,20207,21541.875,0,0,0,20290.18723381502
1741557600,20149.5,20156,19271.75,19472,21541.875,0,0,0,20282.0460673094
1741644000,19439,19687.5,19140,19399.75,21541.875,0,0,0,20273.267001963035
1741730400,19412,19788.75,19387,19571,21541.875,0,0,0,20266.27927060022
1741816800,19575,19693.75,19165.5,19294.75,21541.875,0,0,0,20256.6123126838
1741903200,19310,19742.75,19298.25,19666.75,21541.875,0,0,0,20250.743035940675
1742162400,19669.5,19959.25,19551,19830.5,21541.875,0,0,0,20246.561513194996
1742248800,20038.75,20066.5,19604.25,19703,21541.875,0,0,0,20241.1529409244
1742335200,19701.75,20142.25,19658.75,19945.75,21541.875,0,0,0,20238.21360817888
1742421600,19954,20105,19734.5,19894.25,21541.875,0,0,0,20234.791084714416
1742508000,19898.5,19977.75,19602.5,19971,20730,0,0,0,20232.166297801836
1742767200,20052.25,20409.25,20048,20356.5,20730,0,0,0,20233.40344906749
1742853600,20358.25,20524.75,20292,20517.25,20730,0,0,0,20236.227792857862
1742940000,20513,20536.75,20041.25,20090.5,20730,0,0,0,20234.777765068233
1743026400,20057.5,20199,19937.75,19997.25,20730,0,0,0,20232.414304719296
1743112800,19998.25,20011.25,19360.75,19362.25,20730,0,0,0,20223.755953428557
1743372000,19317.75,19489.5,18976.75,19412.5,20730,0,0,0,20215.68375488698
1743458400,19413,19643.25,19261.25,19597.5,20730,0,0,0,20209.532672748803
1743544800,19597.75,20045.25,19076.25,19137,20730,0,0,0,20198.86070585578
1743631200,19023.5,19176.75,18614,18648.5,20730,0,0,0,20183.434231170646
1743717600,18656.5,18713.25,17387,17486.25,20730,0,0,0,20156.59657712915
1743976800,17126.25,18360.25,16452.5,17629.5,19838.375,0,0,0,20131.451337555725
1744063200,17650.25,18357.25,16972,17232.5,19838.375,0,0,0,20102.60605061487
1744149600,17226,19388,16735,19351,19838.375,0,0,0,20095.127383444575
1744236000,19266,19384.5,17918.25,18502.5,19838.375,0,0,0,20079.280344803334
1744322400,18470,18873.25,18071.75,18819,19838.375,0,0,0,20066.740241869968
1744581600,19163.75,19255.75,18738.5,18903.75,19838.375,0,0,0,20055.168199662305
1744668000,18903.75,19144.75,18809.75,18940,19838.375,0,0,0,20044.07199867064
1744754400,18810,18861,18116.25,18372.75,19838.375,0,0,0,20027.441929032124
1744840800,18381,18652,18261.25,18430,18494.625,0,0,0,20011.54698446464
1745186400,18307.5,18384.75,17700,17912,18494.625,0,0,0,19990.655969693846
1745272800,17912,18513.5,17863.75,18359.25,18494.625,0,0,0,19974.423074473012
1745359200,18618.25,19165.75,18618.25,18850,18494.625,0,0,0,19963.234785174773
1745445600,18832,19417,18595,19346.25,18494.625,0,0,0,19957.09563308348
1745532000,19396.75,19590,19215.25,19554.75,18494.625,0,0,0,19953.092193948323
1745791200,19524.5,19622.75,19257.75,19483.75,18494.625,0,0,0,19948.42212236675
1745877600,19479.75,19692.5,19379.25,19614.25,18494.625,0,0,0,19945.097026621806
1745964000,19595,19878.5,19102.25,19848.25,18494.625,0,0,0,19944.13337461562
1746050400,19835,20125.25,19756,19797,18494.625,0,0,0,19942.669360937853
1746136800,19781.75,20277,19748.25,20200.5,18494.625,0,0,0,19945.234839933495
1746396000,20182,20200,19966.25,20041,18494.625,0,0,0,19946.187727098335
1746482400,20009.75,20037.5,19738.25,19846.25,18494.625,0,0,0,19945.193321853574
1746568800,19812.5,20136.25,19678.5,19957.25,18494.625,0,0,0,19945.313288800306
1746655200,19935.5,20337.5,19910.25,20155.75,18494.625,0,0,0,19947.40718642418
1746741600,20164,20290,20057.5,20146.5,18494.625,0,0,0,19949.388209444838
1747000800,20373.75,20996,20373.75,20958,18494.625,0,0,0,19959.424147659316
1747087200,20957.5,21347,20818.25,21254.75,18494.625,0,0,0,19972.312962110467
1747173600,21248.25,21419.75,21237,21403.5,18494.625,0,0,0,19986.553629154143
1747260000,21382,21529.75,21192.25,21396.25,18494.625,0,0,0,20000.580458714798
1747346400,21397.25,21513,21320,21404.25,18494.625,0,0,0,20014.54731982211
1747605600,21313.5,21545.5,21112.25,21517.5,18494.625,0,0,0,20029.502072858708
1747692000,21516.75,21562.25,21298,21419,18494.625,0,0,0,20043.327922880013
1747778400,21413.75,21558.5,21071.75,21145.25,18494.625,0,0,0,20054.292321657325
1747864800,21147.5,21337.75,21039.25,21214.25,18494.625,0,0,0,20065.83418910352
1747951200,21222,21236.25,20727.5,20953.25,18494.625,0,0,0,20074.66419717214
1748210400,20978.75,21488.25,20955.25,21477.5,18494.625,0,0,0,20088.62276237441
1748383200,21478.5,21564.75,21320,21525,18494.625,0,0,0,20102.915073196553
1748469600,21518,21858.75,21301,21384.5,18494.625,0,0,0,20115.66716202047
1748556000,21370.75,21433.25,21071.5,21369,18494.625,0,0,0,20128.138135532703
1748815200,21304.5,21576.75,21163,21554.75,18494.625,0,0,0,20142.333278462727
1748901600,21551.75,21759.75,21398.25,21688,18494.625,0,0,0,20157.713046836234
1748988000,21685.75,21802.75,21641,21747.5,18494.625,0,0,0,20173.531822489604
1749074400,21745.25,21936.25,21503.5,21513.5,18494.625,0,0,0,20186.86483918125
1749160800,21487.5,21880,21471,21809.75,18494.625,0,0,0,20203.012950234173
1749420000,21799.25,21892.5,21716.5,21821.5,18494.625,0,0,0,20219.11729898806
1749506400,21822,21992.25,21732,21951.5,18494.625,0,0,0,20236.354937804103
1749592800,21950.75,22094,21790.25,21882.75,18494.625,0,0,0,20252.736978223962
1749679200,21871,21977.5,21716.5,21908.25,18494.625,0,0,0,20269.209744609794
1749765600,21911,21920,21470.5,21654,18494.625,0,0,0,20282.988752126115
1750024800,21784,22224.5,21722,22163.25,18494.625,0,0,0,20301.69781926914
1750111200,22163.5,22177.5,21908,21953.25,18494.625,0,0,0,20318.131174301285
1750197600,21937.5,22098.75,21862.75,21961.25,18494.625,0,0,0,20334.48061535301
1750284000,21960.25,22130.75,21650.25,21874,18494.625,0,0,0,20349.79921619527
1750629600,21648.25,22093,21562,22072,18494.625,0,0,0,20366.935542402283
1750716000,22077.25,22447.75,22064.5,22409.5,18494.625,0,0,0,20387.25956685599
1750802400,22410.75,22548.25,22385,22472.75,18494.625,0,0,0,20408.01071544449
1750888800,22466,22692.75,22438,22672.75,18494.625,0,0,0,20430.5454346938
1750975200,22676.5,22823.75,22600,22740.25,18494.625,0,0,0,20453.52756967197
1751234400,22751.25,22934,22750,22865.75,18494.625,0,0,0,20477.529782909063
1751320800,22866.75,22915,22593.75,22691.5,18494.625,0,0,0,20499.55933730798
1751407200,22696.5,22858.75,22584.75,22853.25,18494.625,0,0,0,20522.979144896955
1751493600,22846.75,23101.25,22827,23059,18494.625,0,0,0,20548.21318325619
1751580000,22968.5,23027.25,22780.25,22838,18494.625,0,0,0,20570.997131681503
1751925600,22840.25,22972,22809.5,22903.5,18494.625,0,0,0,20594.206115445864
1752012000,22909,23111.25,22843.25,23043.25,18494.625,0,0,0,20618.574711312074
1752098400,23043.25,23089.75,22901,23009.75,18494.625,0,0,0,20642.367500254244
1752184800,23010.75,23048.75,22830.75,22937.25,18494.625,0,0,0,20665.20215199301
1752444000,22864.5,23067.75,22802.25,23036.25,18494.625,0,0,0,20688.794667893577
1752530400,23036.5,23222.75,22996.25,23018,18494.625,0,0,0,20711.970840352347
1752616800,23018.75,23100,22835.75,23063,18494.625,0,0,0,20735.364165323965
1752703200,23069.25,23281,23017,23265.5,18494.625,0,0,0,20760.539646266014
1752789600,23260,23320.5,23170,23228.75,18494.625,0,0,0,20785.09895326834
1753048800,23240,23425,23204.5,23346.75,18494.625,0,0,0,20810.58801840995
1753135200,23338,23367.75,23105,23198.5,18494.625,0,0,0,20834.34833663473
1753221600,23190,23416.5,23142.5,23410.75,18494.625,0,0,0,20859.98417408115
1753308000,23401,23425,23298.5,23395,18494.625,0,0,0,20885.208212149995
1753394400,23391.25,23477,23330.25,23447.25,18494.625,0,0,0,20910.70116526293
1753653600,23516,23585,23437,23509,18494.625,0,0,0,20936.55488501156
1753740000,23505.25,23652.25,23422,23451.5,18494.625,0,0,0,20961.57921451393
1753826400,23451.5,23688,23355,23662.25,18494.625,0,0,0,20988.451560638172
1753912800,23698,23848,23286.5,23329.25,18494.625,0,0,0,21011.74308739799
1753999200,23323.5,23347.5,22788.25,22869,18494.625,0,0,0,21030.223255682587
1754258400,22850.5,23353.75,22822,23351.5,18494.625,0,0,0,21053.32053672057
1754344800,23352.5,23404.25,23082,23090.75,18494.625,0,0,0,21073.59346670345
1754431200,23092,23444.75,23045.25,23413,18494.625,0,0,0,21096.871143651675
1754517600,23416.75,23671.25,23330,23521.5,18494.625,0,0,0,21120.996803913848
1754604000,23519.5,23768.5,23503.25,23767.25,18494.625,0,0,0,21147.327681486844
1754863200,23767.25,23804.5,23587,23630,18494.625,0,0,0,21172.03088863623
1754949600,23632,23952.5,23596,23948.75,18494.625,0,0,0,21199.659934520445
1755036000,23947.25,24069,23886,23927.75,18494.625,0,0,0,21226.805109301335
1755122400,23930,24005.5,23793.25,23891,18494.625,0,0,0,21253.314511198834
1755208800,23891.25,23962.75,23734.75,23796.5,18494.625,0,0,0,21278.61983944561
1755468000,23795,23882,23718.75,23789.5,18494.625,0,0,0,21303.603721640182
1755554400,23799,23839.75,23425.25,23473.25,18494.625,0,0,0,21325.192241822868
1755640800,23456,23489,23035.25,23318.75,18494.625,0,0,0,21345.02863742662
1755727200,23322,23369.5,23119.5,23222.5,18494.625,0,0,0,21363.709944516904
1755813600,23228,23650,23074.25,23582.75,18494.625,0,0,0,21385.789945068977
1756072800,23600,23616.75,23445,23502.25,20260.75,0,0,0,21406.84924909814
1756159200,23510.25,23611,23371.25,23607.25,20260.75,0,0,0,21428.743783932987
1756245600,23607.25,23685,23429,23542.25,20260.75,0,0,0,21449.77369653067
1756332000,23543,23803.75,23486.75,23761.25,20260.75,0,0,0,21472.773460744294
1756418400,23761,23762.75,23401.5,23454.5,20260.75,0,0,0,21492.49213277669
1756677600,23478.5,23555.25,23025,23379.25,20260.75,0,0,0,21511.265842898316
1756850400,23381.5,23526,23299.75,23455.5,20260.75,0,0,0,21530.611456401813
1756936800,23456,23709,23410,23683.75,20260.75,0,0,0,21552.03572051722
1757023200,23694,23902.5,23505,23673,20260.75,0,0,0,21573.139842701126
1757282400,23676.5,23888,23650.5,23798.5,20260.75,0,0,0,21595.28272983843
1757368800,23799.75,23918,23726.5,23889,20260.75,0,0,0,21618.10578725297
1757455200,23900.25,24041,23785,23859,20260.75,0,0,0,21640.403242106175
1757541600,23856.75,24048.75,23845,24006.5,20260.75,0,0,0,21663.946493428502
1757628000,24028,24159,23968.75,24114.5,23547,0,0,0,21688.33011040931
1757887200,24112.25,24315.75,24075.5,24295.75,23547,0,0,0,21714.274586922653
1757973600,24536,24646.75,24499,24531,23547,0,0,0,21742.301705460737
1758060000,24531,24553,24241.75,24501.25,23547,0,0,0,21769.753927296948
1758146400,24504,24815.75,24492.5,24713.75,23547,0,0,0,21799.047420557676
1758232800,24715,24888,24655,24861.25,23547,0,0,0,21829.51709796506
1758492000,24851.5,25027.25,24748.5,24996.5,23547,0,0,0,21861.029365647002
1758578400,24999.75,25026.25,24779.25,24834.25,23547,0,0,0,21890.613650565938
1758664800,24839.75,24913.25,24628,24747.75,23547,0,0,0,21919.042867973243
1758751200,24747,24792.5,24422,24635.25,23547,0,0,0,21946.069804610324
1758837600,24640,24747.25,24520,24727.5,23547,0,0,0,21973.74572695251
1759096800,24727.25,24975,24723.75,24811.5,23547,0,0,0,22001.982087878358
1759183200,24812,24913.75,24722.5,24838.5,23547,0,0,0,22030.206146705437
1759269600,24844.5,25037,24633.75,25009,23547,0,0,0,22059.845886539213
1759356000,25009.5,25180,24993.75,25105.5,23547,0,0,0,22090.15090259355
1759442400,25105,25197,24923,24981.5,23547,0,0,0,22118.920545353812
1759701600,24994,25253,24994,25184,23547,0,0,0,22149.418848385118
1759788000,25184,25274.75,24985.25,25055,23547,0,0,0,22178.330103625067
1759874400,25055,25364.75,25026.25,25354.5,23547,0,0,0,22209.93378418601
1759960800,25354.5,25393,25160.75,25287.5,23547,0,0,0,22240.556333597095
1760047200,25284.75,25388,24157.75,24188.25,23547,0,0,0,22259.936370078714
1760306400,24482,24965,24482,24905,23547,0,0,0,22286.25541117246
1760392800,24905,25044.5,24423.25,24755.75,23547,0,0,0,22310.827496633432
1760479200,24752.5,25117.75,24663.5,24942,23547,0,0,0,22337.008317562453
1760565600,24939,25179.75,24643.25,24793.75,23547,0,0,0,22361.453508432478
1760652000,24793.75,25054.25,24410.25,25033,23547,0,0,0,22388.03606058738
1760911200,25067,25355,24956,25326.25,23547,0,0,0,22417.272020183525
1760997600,25326.25,25368,25203,25265,24209,0,0,0,22445.607621972744
1761084000,25277,25338.5,24805.25,25040,24775.375,0,0,0,22471.422471505353
1761170400,25014.75,25295,24933.25,25277.25,24775.375,0,0,0,22499.341153380923
1761256800,25285,25569,25275.5,25510.25,24775.375,0,0,0,22529.30044538708
1761516000,25698.5,26026,25698.5,26004,24775.375,0,0,0,22563.874570308602
1761602400,26002.5,26232,25942.25,26172.5,24775.375,0,0,0,22599.781291002048
1761688800,26180.25,26378.5,26047.5,26223.75,24775.375,0,0,0,22635.84068114133
1761775200,26160.5,26399.5,25853,26149,24775.375,0,0,0,22670.797490284203
1761861600,26156,26273,25887.75,25983.75,24775.375,0,0,0,22703.762191873415
1762124400,26026,26265.75,26012.5,26103.25,24775.375,0,0,0,22737.587941208007
1762210800,26105.5,26105.5,25517,25575.5,24775.375,0,0,0,22765.82587214126
1762297200,25545,25878.5,25282.75,25728.75,24775.375,0,0,0,22795.30770425926
1762383600,25732,25823.75,25197.25,25310.5,24775.375,0,0,0,22820.334493271606
1762470000,25311,25354.75,24709,25227.25,24775.375,0,0,0,22844.283901298753
1762729200,25319.75,25760,25268.75,25721,24775.375,0,0,0,22872.90794208185
1762815600,25721,25768.75,25478.5,25659.25,25278.625,0,0,0,22900.63273867805
1762902000,25676.5,25830.5,25488.75,25625.5,25278.625,0,0,0,22927.745845755882
1762988400,25626.25,25721.75,25002,25088,25278.625,0,0,0,22949.240911967267
1763074800,25100,25293.5,24626,25147.5,25278.625,0,1,0,22971.114136723812
1763334000,25144,25362,24732,24905.75,25278.625,0,0,0,22990.36424481611
1763420400,24904.75,24959.75,24380,24531.75,25278.625,0,0,0,23005.701416509484
1763506800,24547,24988,24446.5,24959.75,25278.625,0,0,0,23025.14468599695
1763593200,24968.75,25310,24204.5,24278.5,25278.625,0,0,0,23037.61588315121
1763679600,24096.75,24596.5,23904,24349.25,25278.625,1,0,0,23050.666968891
1763938800,24449.75,24993.25,24361.25,24962.5,25278.625,0,0,0,23069.69018313089
1764025200,24973.25,25135.75,24602,25064.5,25278.625,0,0,0,23089.539037030085
1764111600,25070,25375.5,25061.75,25314.5,25278.625,0,0,0,23111.677952084512
1764198000,25316.75,25500.25,25285.75,25484.75,25278.625,0,0,0,23135.2906092777
1764543600,25484,25542.25,25193.5,25400.25,25278.625,0,0,0,23157.82751863812
1764630000,25422.75,25670,25324,25606.75,25278.625,0,0,0,23182.19490651237
1764716400,25613.5,25685.75,25420.75,25645.75,25278.625,0,0,0,23206.70789251722
1764802800,25649.75,25732.5,25487,25632.25,25151.75,0,0,0,23230.842639855357
1764889200,25631,25867.75,25579,25735,25151.75,0,0,0,23255.75962851351
1765148400,25748.5,25860.75,25563.75,25706.5,25151.75,0,0,0,23280.14510484671
1765234800,25713,25738.5,25560,25676.5,25151.75,0,0,0,23303.989432161667
1765321200,25681,25869.75,25528.25,25800.25,25151.75,0,0,0,23328.827845771997
1765407600,25777.75,25862.5,25382,25835,25151.75,0,0,0,23353.764882132476
1765494000,25719.5,25733.75,25117.75,25203,25151.75,0,0,0,23372.165231563995
1765753200,25214.5,25410,25034.5,25102.5,25151.75,0,0,0,23389.382492941466
1765839600,25356,25444,25073.75,25321.5,25151.75,0,0,0,23408.607542762944
1765926000,25333,25508,24887.75,24951.75,25151.75,0,0,0,23423.962194078737
1766012400,24980,25417,24901.25,25219,25151.75,0,0,0,23441.82326677447
1766098800,25237.5,25601,25209,25598.25,25151.75,0,0,0,23463.280249194624
1766358000,25635,25795,25629.5,25700.5,24886.875,0,0,0,23485.541142237464
1766444400,25701.25,25822.25,25608.5,25811.5,24886.875,0,0,0,23508.685011468933
1766530800,25812,25892.25,25777.5,25861.75,24886.875,0,0,0,23532.098593444367
1766703600,25870,25935,25834.25,25857,24886.875,0,0,0,23555.23194077328
1766962800,25869,25893.5,25647.75,25744.5,24886.875,0,0,0,23577.01570255663
1767049200,25747.5,25794,25668.25,25676.5,25378.75,0,0,0,23597.906093575966
1767135600,25678.25,25718.25,25426.5,25434.5,25378.75,0,0,0,23616.18065980904
1767308400,25460,25803.5,25265.25,25393.75,25378.75,0,0,0,23633.86791692537
1767567600,25430,25708,25406,25578.5,25378.75,0,0,0,23653.217489891285
1767654000,25581,25837.75,25527,25831.25,25378.75,0,0,0,23674.889455165998
1767740400,25834.5,25998,25727,25836.5,25378.75,0,0,0,23696.398017801162
1767826800,25839.25,25850.25,25569.5,25711.5,25378.75,0,0,0,23716.448783793192
1767913200,25720.5,25986,25615.75,25931.5,25378.75,0,0,0,23738.489094402215
1768172400,25946.5,26020.5,25632.75,25942.25,25378.75,0,0,0,23760.417063612145
1768258800,25948,26046.25,25803.25,25898.25,25378.75,0,0,0,23781.68903312844
1768345200,25900,25926,25421.25,25610.5,25378.75,0,0,0,23799.886157176916
1768431600,25597.25,25954.25,25562.5,25705.75,25378.75,0,0,0,23818.84997650849
1768518000,25720,25891.25,25590.25,25681.75,25378.75,0,0,0,23837.386295150194
1768777200,25556,25559,25095.25,25143.25,25378.75,0,0,0,23850.379963855168
1768950000,25147,25653.25,25026,25509,25378.75,0,0,0,23866.883645806858
1769036400,25529,25739.75,25483.25,25630,25378.75,0,0,0,23884.42709211724
1769122800,25609.75,25845.5,25540,25679,25378.75,0,0,0,23902.283538961845
1769382000,25590.25,25932.75,25399.5,25861.75,25467,0,0,0,23921.78071767864
1769468400,25857.25,26119,25839.75,26109.5,25467,0,0,0,23943.549068746514
1769554800,26112,26349,25996.25,26121.5,25467,0,0,0,23965.220222291326